Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class,...18
p020,E07,cyp35,2,Thiabendazole,N2,738.681947564866,701.454870592484,709.901759445122,725.777785262201,742.582849716402,20.2204453028369,755.969489117478,760.11955792118,762.212811076845,0.0273736827730737,12,20220617,p020_E07,m2X,20220617-cyp35-p020-m2X_E07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,E,7,,,,32.5,DMSO,Anthelmintic,""
p020,E08,cyp35,2,Thiabendazole,CB4856,830.290379901214,737.880882569549,759.65095064482,808.124444080406,841.707744058407,49.1683299124151,867.150039250507,878.920778876761,893.649487511547,0.0592182338885645,14,20220617,p020_E08,m2X,20220617-cyp35-p020-m2X_E08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,E,8,,,,32.5,DMSO,Anthelmintic,""
p020,E09,cyp35,2,Thiabendazole,DL238,370.301055747791,166.601221318023,193.158795592099,234.221156841251,342.203808091935,165.817751201028,504.15354077912,612.718497540569,694.291997672615,0.447791732233043,25,20220617,p020_E09,m2X,20220617-cyp35-p020-m2X_E09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,E,9,,,,32.5,DMSO,Anthelmintic,""
p020,E10,cyp35,2,Thiabendazole,PHX2701,697.380149261586,661.836649083231,667.337126992132,689.410469787559,697.880206290342,20.3522928653194,707.065636873989,723.267347887346,727.794107251838,0.0291839291480683,11,20220617,p020_E10,m2X,20220617-cyp35-p020-m2X_E10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,E,10,,,,32.5,DMSO,Anthelmintic,""
p020,E11,cyp35,2,Thiabendazole,PHX2702,735.880027722531,682.315707619904,710.332506669993,723.663286260277,736.950461092489,26.2707723215544,751.403857829299,768.279749804729,773.711992301157,0.0356998034079815,11,20220617,p020_E11,m2X,20220617-cyp35-p020-m2X_E11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,E,11,,,,32.5,DMSO,Anthelmintic,""
p020,F01,cyp35,2,Thiabendazole,ECA2859,528.399523596362,385.128702421963,422.525949959983,460.737397473195,515.867088093391,89.5851242161068,613.364317324908,632.814492096865,658.158255147955,0.169540509057195,13,20220617,p020_F01,m2X,20220617-cyp35-p020-m2X_F01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,1,,,,32.5,DMSO,Anthelmintic,""
p020,F02,cyp35,2,Thiabendazole,ECA2860,510.599586334698,361.622414941909,418.149879433167,474.700856552204,526.975364727179,70.4783968892294,556.280019821829,587.057823303779,633.304186204239,0.13803065802531,23,20220617,p020_F02,m2X,20220617-cyp35-p020-m2X_F02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,2,,,,32.5,DMSO,Anthelmintic,""
p020,F03,cyp35,2,Thiabendazole,ECA2921,721.569014615538,678.62268330378,688.796033840926,704.056059646644,729.489435989509,39.5849391489405,743.042180271418,751.173826840563,756.594924553327,0.0548595329720912,3,20220617,p020_F03,m2X,20220617-cyp35-p020-m2X_F03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,3,,,,32.5,DMSO,Anthelmintic,""
p020,F04,cyp35,2,Thiabendazole,ECA2922,661.47505976266,597.781597090768,625.738674150608,636.949060264216,657.08066626333,37.5029004442701,682.758166215505,703.487908429015,734.052894066155,0.0566958646297659,12,20220617,p020_F04,m2X,20220617-cyp35-p020-m2X_F04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,4,,,,32.5,DMSO,Anthelmintic,""
p020,F05,cyp35,2,Thiabendazole,ECA3352,667.452696595792,472.77475094019,525.093954834408,612.445690151293,640.010442623789,106.085782968155,758.35206292593,792.49958130818,803.315131199897,0.158941275552895,15,20220617,p020_F05,m2X,20220617-cyp35-p020-m2X_F05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,5,,,,32.5,DMSO,Anthelmintic,""
p020,F06,cyp35,2,Thiabendazole,ECA3359,749.09684085626,694.332158773875,696.939291419151,717.969174290258,743.839420004169,42.7620335819794,780.741928244418,804.564181511979,818.781511921258,0.0570847869724026,12,20220617,p020_F06,m2X,20220617-cyp35-p020-m2X_F06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,6,,,,32.5,DMSO,Anthelmintic,""
p020,F07,cyp35,2,Thiabendazole,N2,687.62053405781,555.401851434037,611.527976408644,654.202488093391,687.814748338405,60.1357923868814,735.421518588311,743.981715989509,757.237609570452,0.0874549106787227,15,20220617,p020_F07,m2X,20220617-cyp35-p020-m2X_F07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,7,,,,32.5,DMSO,Anthelmintic,""
p020,F08,cyp35,2,Thiabendazole,CB4856,711.002964542665,179.310295049232,307.394378458477,548.775499686428,855.352264145334,248.331352627415,877.323986271662,896.096770869865,939.527211459605,0.349269081862617,19,20220617,p020_F08,m2X,20220617-cyp35-p020-m2X_F08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,8,,,,32.5,DMSO,Anthelmintic,""
p020,F09,cyp35,2,Thiabendazole,DL238,539.74247784933,228.061349665077,304.430932113247,421.879953196591,594.949647987382,150.661740218024,648.773704165284,677.403824306403,768.192132354818,0.279136340757085,26,20220617,p020_F09,m2X,20220617-cyp35-p020-m2X_F09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,9,,,,32.5,DMSO,Anthelmintic,""
p020,F10,cyp35,2,Thiabendazole,PHX2701,527.859006575176,167.355151839538,239.412663327191,394.018987609275,635.65018243025,193.810727806214,668.669367025638,702.36913233105,712.067996508923,0.367163817216429,14,20220617,p020_F10,m2X,20220617-cyp35-p020-m2X_F10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,10,,,,32.5,DMSO,Anthelmintic,""
p020,F11,cyp35,2,Thiabendazole,PHX2702,745.186333445469,689.068892883003,691.989437749552,718.736081721647,745.661180832781,38.2945176813825,781.209733227588,786.241360519414,797.058764727179,0.0513891841042262,11,20220617,p020_F11,m2X,20220617-cyp35-p020-m2X_F11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,F,11,,,,32.5,DMSO,Anthelmintic,""
p020,G01,cyp35,2,Thiabendazole,ECA2859,560.841617104366,482.986884467472,540.609298134269,548.596842245446,562.247242515888,32.4343117628347,579.985517703831,595.846309570451,600.569404227224,0.0578314996135515,11,20220617,p020_G01,m2X,20220617-cyp35-p020-m2X_G01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,1,,,,32.5,DMSO,Anthelmintic,""
p020,G02,cyp35,2,Thiabendazole,ECA2860,460.706290807414,370.136083765433,380.927840835663,434.707444807713,452.473015491286,60.983776896061,485.283409272155,550.896067771853,562.132641942813,0.132370184894119,12,20220617,p020_G02,m2X,20220617-cyp35-p020-m2X_G02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,2,,,,32.5,DMSO,Anthelmintic,""
p020,G03,cyp35,2,Thiabendazole,ECA2921,689.857054931853,647.820763411102,648.662547596423,649.64560917655,686.308962909834,45.0638419287297,726.210532886375,734.599654289302,741.768092883004,0.0653234486863098,6,20220617,p020_G03,m2X,20220617-cyp35-p020-m2X_G03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,3,,,,32.5,DMSO,Anthelmintic,""
p020,G04,cyp35,2,Thiabendazole,ECA2922,583.699450290456,452.009372754739,467.727800144636,542.337002372082,616.128081777357,75.1279313847024,632.294381172042,640.006501758342,672.557095815656,0.12870995740585,10,20220617,p020_G04,m2X,20220617-cyp35-p020-m2X_G04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,4,,,,32.5,DMSO,Anthelmintic,""
p020,G05,cyp35,2,Thiabendazole,ECA3352,749.725531205757,595.437700605267,637.596869516792,729.957588093392,766.616279096014,74.519700959794,796.967687435353,821.050968934946,829.006300337037,0.0993959760713318,11,20220617,p020_G05,m2X,20220617-cyp35-p020-m2X_G05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,5,,,,32.5,DMSO,Anthelmintic,""
p020,G06,cyp35,2,Thiabendazole,ECA3359,569.41416060088,199.600417317882,240.254731024277,357.399079654432,661.901748529615,204.993889773618,716.56879259208,768.404812626226,813.655364606988,0.360008415592081,23,20220617,p020_G06,m2X,20220617-cyp35-p020-m2X_G06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,6,,,,32.5,DMSO,Anthelmintic,""
p020,G07,cyp35,2,Thiabendazole,N2,725.257688763976,668.760249716729,692.153690225777,710.911814069141,729.449274888249,27.6514329866786,742.381681199897,756.108566958146,771.548511459604,0.0381263562111332,15,20220617,p020_G07,m2X,20220617-cyp35-p020-m2X_G07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,7,,,,32.5,DMSO,Anthelmintic,""
p020,G08,cyp35,2,Thiabendazole,CB4856,661.953551900744,180.097720313368,227.491726008642,480.740101459714,795.69446951679,261.674318960192,847.194891070044,871.411572874237,887.159044986886,0.395306163414059,23,20220617,p020_G08,m2X,20220617-cyp35-p020-m2X_G08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,8,,,,32.5,DMSO,Anthelmintic,""
p020,G09,cyp35,2,Thiabendazole,DL238,441.578443188666,167.086425040025,189.733072027443,255.96129424773,438.25946022849,185.821873136328,612.403197453154,668.786045931324,755.932857498762,0.420812827262347,30,20220617,p020_G09,m2X,20220617-cyp35-p020-m2X_G09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,9,,,,32.5,DMSO,Anthelmintic,""
p020,G10,cyp35,2,Thiabendazole,PHX2701,574.842162469188,224.1087185766,302.439878110909,409.171737133298,680.021256884723,183.952194882756,708.17126613341,711.611898236861,747.13419388554,0.320004701973502,15,20220617,p020_G10,m2X,20220617-cyp35-p020-m2X_G10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,10,,,,32.5,DMSO,Anthelmintic,""
p020,G11,cyp35,2,Thiabendazole,PHX2702,680.551461754623,593.251701760188,609.290528889187,633.696468063388,672.197858702068,70.9933766034653,722.010051701208,760.165997672615,786.184564145334,0.104317425783537,6,20220617,p020_G11,m2X,20220617-cyp35-p020-m2X_G11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,G,11,,,,32.5,DMSO,Anthelmintic,""
p020,H01,cyp35,2,Thiabendazole,ECA2859,496.365605954053,182.556591386462,273.853427145815,422.310015726763,549.093392536369,152.19505259178,619.121642794954,631.7660565938,658.489288675238,0.306618852648441,16,20220617,p020_H01,m2X,20220617-cyp35-p020-m2X_H01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,1,,,,32.5,DMSO,Anthelmintic,""
p020,H02,cyp35,2,Thiabendazole,ECA2860,580.229213551879,341.935215040944,474.970633683184,562.762151992131,603.712306307262,88.2943382042238,635.872889362257,648.676747963538,668.039355147955,0.152171480066867,16,20220617,p020_H02,m2X,20220617-cyp35-p020-m2X_H02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,2,,,,32.5,DMSO,Anthelmintic,""
p020,H03,cyp35,2,Thiabendazole,ECA2921,725.360802336807,682.772365309026,694.372890707451,707.365765583804,717.850328147052,33.5941648470193,737.829465013716,762.460637538646,786.512461706528,0.0463137306824315,7,20220617,p020_H03,m2X,20220617-cyp35-p020-m2X_H03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,3,,,,32.5,DMSO,Anthelmintic,""
p020,H04,cyp35,2,Thiabendazole,ECA2922,557.473823899325,211.151023202371,244.270273828048,339.787464667426,696.084283885626,223.154805598333,726.242646744135,740.63473775847,745.170510725374,0.400296473182269,11,20220617,p020_H04,m2X,20220617-cyp35-p020-m2X_H04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,4,,,,32.5,DMSO,Anthelmintic,""
p020,H05,cyp35,2,Thiabendazole,ECA3352,732.439752583115,628.178837346895,650.063707689237,706.15616287022,750.850007251839,59.0841876395549,767.027634825817,776.610401011859,813.002316249215,0.0806676418520172,9,20220617,p020_H05,m2X,20220617-cyp35-p020-m2X_H05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,5,,,,32.5,DMSO,Anthelmintic,""
p020,H06,cyp35,2,Thiabendazole,ECA3359,630.842660373593,223.561358454451,294.009599067291,493.169844006971,735.177556916915,207.458106066131,768.448726410286,785.83610753083,802.897503537921,0.32885871406235,13,20220617,p020_H06,m2X,20220617-cyp35-p020-m2X_H06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,6,,,,32.5,DMSO,Anthelmintic,""
p020,H07,cyp35,2,Thiabendazole,N2,701.689253843155,530.459843711772,613.450061619759,658.764771037328,737.586567412908,83.66695249036,755.035691540139,771.830143842467,777.082939814515,0.119236474026238,8,20220617,p020_H07,m2X,20220617-cyp35-p020-m2X_H07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,7,,,,32.5,DMSO,Anthelmintic,""
p020,H08,cyp35,2,Thiabendazole,CB4856,863.084411008007,792.135156764531,808.443040963697,834.177636044392,873.511926782745,40.107562887991,895.029799911306,910.576147969429,912.681058621491,0.0464700351164365,16,20220617,p020_H08,m2X,20220617-cyp35-p020-m2X_H08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,8,,,,32.5,DMSO,Anthelmintic,""
p020,H09,cyp35,2,Thiabendazole,DL238,499.049757819951,191.604889448411,228.263126675244,396.394999557239,505.049683885626,168.641233936093,640.995830064435,679.825261772995,779.354069396599,0.337924688457491,25,20220617,p020_H09,m2X,20220617-cyp35-p020-m2X_H09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,9,,,,32.5,DMSO,Anthelmintic,""
p020,H10,cyp35,2,Thiabendazole,PHX2701,612.354146069933,269.483296425732,402.710576101261,564.529301233908,662.945399744632,144.732318773123,707.010155253128,730.219373276812,742.236244986886,0.236353946000055,14,20220617,p020_H10,m2X,20220617-cyp35-p020-m2X_H10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,10,,,,32.5,DMSO,Anthelmintic,""
p020,H11,cyp35,2,Thiabendazole,PHX2702,656.539169020988,388.344621541894,555.325834550392,607.246257203978,698.773217117599,99.4815616546407,717.639149245866,733.645338192066,742.826292911234,0.151524183702527,14,20220617,p020_H11,m2X,20220617-cyp35-p020-m2X_H11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,20,H,11,,,,32.5,DMSO,Anthelmintic,""
p021,A01,cyp35,3,Thiabendazole,N2,734.998108014386,707.224692699224,721.152331219356,724.008008497067,737.47815633507,14.8626513820694,745.926596437116,749.794227565207,756.973444623124,0.0202213464497497,11,20220617,p021_A01,m2X,20220617-cyp35-p021-m2X_A01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,1,,,,32.5,DMSO,Anthelmintic,""
p021,A02,cyp35,3,Thiabendazole,CB4856,767.449017956372,588.918536017739,627.287967564892,721.905799441575,772.638569516791,94.1353777438565,844.615182140088,856.840939527507,890.178507833686,0.122660105806804,13,20220617,p021_A02,m2X,20220617-cyp35-p021-m2X_A02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,2,,,,32.5,DMSO,Anthelmintic,""
p021,A03,cyp35,3,Thiabendazole,DL238,460.328772623387,164.80996391372,177.695420352915,210.694745784174,533.463551379631,233.90068145633,648.251363597786,673.472153912594,769.01383598951,0.508116579642292,10,20220617,p021_A03,m2X,20220617-cyp35-p021-m2X_A03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,3,,,,32.5,DMSO,Anthelmintic,""
p021,A04,cyp35,3,Thiabendazole,PHX2701,652.291955734637,415.611470680483,541.708374888249,637.693826992131,681.346380769195,89.453675209731,710.486260519414,733.251288093393,741.671135407663,0.137137480269835,21,20220617,p021_A04,m2X,20220617-cyp35-p021-m2X_A04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,4,,,,32.5,DMSO,Anthelmintic,""
p021,A05,cyp35,3,Thiabendazole,PHX2702,712.079582266442,655.760698254461,680.329772408479,696.221402462226,706.01904429362,29.4672488688721,732.547203561691,750.615931199898,767.509286236433,0.0413819601105291,21,20220617,p021_A05,m2X,20220617-cyp35-p021-m2X_A05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,5,,,,32.5,DMSO,Anthelmintic,""
p021,A06,cyp35,3,Thiabendazole,ECA2859,607.456860377235,437.910766492176,512.038884564981,576.794656636282,633.386945859655,75.2611413461298,655.956335844047,660.019100649267,702.203531781744,0.123895450451234,12,20220617,p021_A06,m2X,20220617-cyp35-p021-m2X_A06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,6,,,,32.5,DMSO,Anthelmintic,""
p021,A07,cyp35,3,Thiabendazole,ECA2860,646.299038349218,618.068745568732,623.910143840925,628.776884256011,634.16102311523,24.8793024322849,671.17169720252,680.445814728015,681.408070098637,0.0384950324169316,10,20220617,p021_A07,m2X,20220617-cyp35-p021-m2X_A07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,7,,,,32.5,DMSO,Anthelmintic,""
p021,A08,cyp35,3,Thiabendazole,ECA2921,703.810785294393,689.496883885626,691.8670170638,695.422216831062,700.706368145095,13.0701939311253,710.994573724556,717.858159821198,722.433883885627,0.0185706076181515,5,20220617,p021_A08,m2X,20220617-cyp35-p021-m2X_A08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,8,,,,32.5,DMSO,Anthelmintic,""
p021,A09,cyp35,3,Thiabendazole,ECA2922,575.662731884393,385.383503700279,429.361682109846,485.880207660367,585.757445245943,137.991384562435,664.655537344296,711.869068297389,753.535300605268,0.239708733811427,6,20220617,p021_A09,m2X,20220617-cyp35-p021-m2X_A09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,9,,,,32.5,DMSO,Anthelmintic,""
p021,A10,cyp35,3,Thiabendazole,ECA3352,720.926847547223,649.499563235291,651.495988010153,694.182934144479,731.358969715878,47.1159645410667,761.958283885626,770.156983622372,776.303464145333,0.0653547092903632,13,20220617,p021_A10,m2X,20220617-cyp35-p021-m2X_A10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,10,,,,32.5,DMSO,Anthelmintic,""
p021,A11,cyp35,3,Thiabendazole,ECA3359,674.407629340266,222.978001324672,389.862972809461,630.395573446815,764.641838299352,189.190716304346,790.756503069899,816.136179122984,840.345016831062,0.280528730805464,15,20220617,p021_A11,m2X,20220617-cyp35-p021-m2X_A11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,A,11,,,,32.5,DMSO,Anthelmintic,""
p021,B01,cyp35,3,Thiabendazole,N2,753.057731624319,733.582321620673,736.377118746906,739.169767906106,755.387502793205,15.6744838648443,766.926874260422,770.241012623296,770.241012623296,0.020814451809737,7,20220617,p021_B01,m2X,20220617-cyp35-p021-m2X_B01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,B,1,,,,32.5,DMSO,Anthelmintic,""
p021,B02,cyp35,3,Thiabendazole,CB4856,825.153525566377,718.103786236433,761.920005580575,811.964895747905,830.404132319007,49.6322544701102,857.301310067576,880.331831529964,891.720082721935,0.0601491152037957,12,20220617,p021_B02,m2X,20220617-cyp35-p021-m2X_B02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,B,2,,,,32.5,DMSO,Anthelmintic,""
p021,B03,cyp35,3,Thiabendazole,DL238,721.908934388786,685.872150358345,688.507110358344,692.459550358344,733.091651513264,32.2775482257387,734.883937726275,751.896004283132,763.237381987703,0.0447113848965825,5,20220617,p021_B03,m2X,20220617-cyp35-p021-m2X_B03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,21,B,3,,,,32.5,DMSO,Anthelmintic,""
