date	experiment	round	assay	plate	condition	control	strain	row	col	trait	phenotype	.std.resid.x	.std.resid.y	.std.resid
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	q90.TOF	-2.1807242622415632	-0.47203469211566196	-0.43489911984070906	-0.08164948100617828
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	q90.TOF	-23.163979573619535	-0.28780499833706086	-0.26516301143364823	-0.867140752775428
20210222	thia	1	a	4	tbz325	DMSO	N2	F	1	q90.TOF	-29.064703716384145	-1.4322621869617203	-1.3195842909320712	-1.0892521962638129
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	q90.TOF	21.09857147136818	1.2111547828615778	1.1158716887874562	0.7907124076772262
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	q90.TOF	-23.88072426224155	-1.0777595943877374	-0.9929708702093863	-0.8941289716561371
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	q90.TOF	3.236020426380499	0.44911377677735487	0.41378142219460534	0.12114003034798108
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	q90.TOF	38.53529628361588	0.4546964947706456	0.41892494063118274	1.4441797349870635
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	q90.TOF	-34.50142852863184	-0.3408408192733265	-0.314026436581137	-1.293012072272257
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	q90.TOF	-13.980724262241631	-0.8014150537198341	-0.7383667075987935	-0.5234586049540849
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	q90.TOF	-0.8639795736195257	0.3346680579148883	0.3083392942447625	-0.03234297006133696
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	mean.EXT	30.45008369130086	-0.3298379261150526	-0.3005750987560382	0.4308021577636171
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	mean.EXT	-4.5737214633514895	0.6129159167357309	0.558538747717307	-0.06471098745610755
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	mean.EXT	-76.44488015960694	-1.387376355749533	-1.2642899803939358	-1.0812214604195092
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	mean.EXT	9.195618010329568	-0.5540464151041116	-0.5048920780481917	0.13009790452403025
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	mean.EXT	27.3014144450891	0.949159422718094	0.864951130935676	0.3862722078391465
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	mean.EXT	-43.935140754500296	-1.044438562870932	-0.9517772194275097	-0.6214100532453719
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	mean.EXT	139.1255262684124	2.2067108509807554	2.0109340965482136	1.9691142281429361
20210222	thia	1	a	2	tbz325	DMSO	N2	C	1	mean.EXT	78.17508506259152	0.1736021793699813	0.15820040109696087	1.1060066589549746
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	mean.EXT	-45.937068197324535	-1.0655564368160368	-0.9710215407865788	-0.6497249241545169
20210222	thia	1	a	2	tbz325	DMSO	ECA239	C	5	mean.EXT	-0.1467595157963757	0.7375594160574765	0.672124024459742	-0.0020771619588547947
20210222	thia	1	a	2	tbz325	DMSO	N2	D	1	mean.EXT	27.87587530869679	-0.35699266058216217	-0.3253206975726235	0.394382733206268
20210222	thia	1	a	2	tbz325	DMSO	CB4856	D	3	mean.EXT	-58.022063815780484	0.04910159847999424	0.04474536323349887	-0.8209212287730779
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	mean.EXT	-15.44245179632371	-0.7438757148353463	-0.6778799487444147	-0.2184150233320832
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	mean.EXT	86.16766714141373	1.6480705278984973	1.5018556765578732	1.2195747532821062
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	mean.EXT	123.45663846064976	0.6512669119887033	0.593487288418272	1.7466417097000966
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	mean.EXT	-46.045847459672814	0.1754359610235162	0.1598714918296135	-0.6514765451381915
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	mean.EXT	-42.14011465914545	-1.0255032438383904	-0.9345218193126135	-0.5960215546008778
20210222	thia	1	a	2	tbz325	DMSO	ECA239	E	5	mean.EXT	141.99559771127986	2.236986577087199	2.0385237963487763	2.009735806838953
20210222	thia	1	a	2	tbz325	DMSO	N2	F	1	mean.EXT	-18.235939893425886	-0.8434156347557993	-0.7685888057053321	-0.25799870813422104
20210222	thia	1	a	2	tbz325	DMSO	CB4856	F	3	mean.EXT	119.71159208354254	1.923973215100343	1.7532806064606206	1.693731329234015
20210222	thia	1	a	2	tbz325	DMSO	ECA238	F	4	mean.EXT	38.532769904250095	-0.17450346704610822	-0.1590217276055622	0.5449999746601301
20210222	thia	1	a	2	tbz325	DMSO	ECA239	F	5	mean.EXT	-7.3424102289988085	0.6616541452350547	0.6029529787213779	-0.10392086081234693
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	mean.EXT	22.904200367489594	-0.4094377205071773	-0.3731128943399774	0.3240443947608138
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	mean.EXT	-19.203868040786574	0.45858585231300864	0.4179006625181509	-0.271704622560341
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	mean.EXT	-64.66999217986795	-1.2631657601232216	-1.1510992006474643	-0.9146797436799665
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	mean.EXT	-29.882042647426495	0.4238887267692159	0.3862818245642719	-0.42293572517742584
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	mean.EXT	-32.48276474501744	-0.9937021261130738	-0.9055420588180471	-0.4595601537304669
20210222	thia	1	a	4	tbz325	DMSO	CB4856	A	3	mean.EXT	-165.90170216997797	-1.0888959908799127	-0.9922904374544042	-2.3472489643479815
20210222	thia	1	a	4	tbz325	DMSO	ECA238	A	4	mean.EXT	-21.253253345276832	-0.805172529098352	-0.7337385827636734	-0.3006018659806617
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	mean.EXT	58.2783620558822	1.3538726380978872	1.2337586726075622	0.8248432548294891
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	mean.EXT	0.7626273337816798	-0.6430041017205376	-0.5859575448208395	0.010789510606716755
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	mean.EXT	-130.87051263824424	-0.7193599982894086	-0.6555392373269552	-1.8516125587371912
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	mean.EXT	-12.463156021675829	-0.7124478062766639	-0.6492402867443998	-0.17627644555210825
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	mean.EXT	-38.94132588307219	0.3283244234328923	0.2991958722264387	-0.5511563615663998
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	mean.EXT	11.494123036096212	-0.5298000121836082	-0.4827967870725677	0.1626167289308598
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	mean.EXT	-20.69937869531816	0.4428100530455764	0.40352447334362435	-0.2928637534740434
20210222	thia	1	a	4	tbz325	DMSO	ECA239	C	5	mean.EXT	107.31332865916828	1.87113126669721	1.7051267326875004	1.5188600395621612
20210222	thia	1	a	4	tbz325	DMSO	N2	D	1	mean.EXT	-10.770683300652529	-0.764666353277524	-0.6968260665440347	-0.1523816372246837
20210222	thia	1	a	4	tbz325	DMSO	CB4856	D	3	mean.EXT	62.06138427917653	1.3158343808555995	1.1990951241740224	0.8780712799802731
20210222	thia	1	a	4	tbz325	DMSO	ECA238	D	4	mean.EXT	-42.454188885525625	-1.028816340896866	-0.9375409823520762	-0.6004637591411675
20210222	thia	1	a	4	tbz325	DMSO	ECA239	D	5	mean.EXT	-45.28126907922661	0.26144581516193904	0.2382506543053961	-0.6408887973602483
20210222	thia	1	a	4	tbz325	DMSO	CB4856	E	3	mean.EXT	76.36482529780233	1.466718103187937	1.3365926226420979	1.080442543677032
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	mean.EXT	-42.523497902017695	-1.0295474658328798	-0.9382072427558862	-0.6014440523390289
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	mean.EXT	16.235442451360186	0.9103715113837668	0.8296044368269209	0.22978846217976398
20210222	thia	1	a	4	tbz325	DMSO	N2	F	1	mean.EXT	4.488974501862359	-0.6036957191648694	-0.5501365550766587	0.06350918181878425
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	mean.EXT	-23.783749874159753	0.4102737281212323	0.37387473235573915	-0.33650276959325726
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	mean.EXT	-18.925764717328022	-0.7806203847986832	-0.7113646754193412	-0.26768232122937907
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	mean.EXT	-52.27996485978964	0.18761817680080078	0.17097291595464617	-0.7399448930285782
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	mean.EXT	73.25091927977361	0.12165828267228453	0.11086490495320822	1.036340471304084
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	mean.EXT	-59.166169900389946	0.03703268551253702	0.033747189828158476	-0.8371085359982461
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	mean.EXT	41.41353154363238	-0.14411497250579464	-0.1313292640520675	0.5857449048680164
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	mean.EXT	-48.91490536735797	0.22311541843843843	0.2033208846569395	-0.6923174970875137
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	mean.EXT	112.59843341576051	0.5367087409675456	0.48910848687103814	1.593021831009454
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	mean.EXT	43.03970536636643	1.1151427837275671	1.0162416930473068	0.6089443479219893
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	mean.EXT	2.801374698722576	-0.5514078371990447	-0.5025039324216332	0.03962209681814275
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	mean.EXT	126.35778330956418	0.6818482507701834	0.6213756936558532	1.787686570974289
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	mean.EXT	12.670056367153727	0.794790732021338	0.7243013997075702	0.1792614319023754
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	mean.EXT	-78.54283826424039	-1.4094613997472711	-1.2844574345682347	-1.110894570260936
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	mean.EXT	116.3077408073551	1.9659473275872479	1.7915890859741066	1.646162522505563
20210222	thia	1	a	2	tbz325	DMSO	N2	C	1	mean.EXT	51.27178415140362	-0.110190994904092	-0.10041824675185058	0.7253837286208481
20210222	thia	1	a	2	tbz325	DMSO	CB4856	C	3	mean.EXT	102.85751694928547	1.7461266541589153	1.591264126165029	1.4552725920030058
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	mean.EXT	14.586179592902532	-0.4270966728880568	-0.38921782240279	0.20630407645943014
20210222	thia	1	a	2	tbz325	DMSO	ECA239	C	5	mean.EXT	20.62126424044378	0.956605432014312	0.8717648878638777	0.29186322529923775
20210222	thia	1	a	2	tbz325	DMSO	CB4856	D	3	mean.EXT	100.49372294326531	1.7211923436023766	1.5685412189779844	1.421828613068552
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	mean.EXT	-36.72992736458643	-0.9684009253617702	-0.8825142486674136	-0.5195009217533547
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	mean.EXT	-26.19404224565745	0.46277754864077486	0.4217341908118184	-0.37073758254104383
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	mean.EXT	-13.872540466020261	-0.7973612038435948	-0.7266438985110388	-0.19626613926618589
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	mean.EXT	-5.036411736869354	0.6080153305097251	0.5540909539947075	-0.07125732936293114
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	mean.EXT	-56.411588264240365	-1.1760115055944842	-1.0717120183422344	-0.797874491009727
20210222	thia	1	a	2	tbz325	DMSO	ECA239	E	5	mean.EXT	-6.889581848390783	0.6664092565840027	0.6073059710878913	-0.09751175077281396
20210222	thia	1	a	2	tbz325	DMSO	N2	F	1	mean.EXT	49.70306287816494	-0.12673853809269608	-0.11549820202856313	0.7031897499017058
20210222	thia	1	a	2	tbz325	DMSO	CB4856	F	3	mean.EXT	-91.53210551677364	-0.30437825582590855	-0.27738320019732515	-1.2950357776239676
20210222	thia	1	a	2	tbz325	DMSO	ECA238	F	4	mean.EXT	-39.81966907232122	-1.0009928428824768	-0.9122156159938354	-0.5632016252482277
20210222	thia	1	a	2	tbz325	DMSO	ECA239	F	5	mean.EXT	67.50464286363216	1.4511513694154232	1.3224499553260134	0.9554274926661327
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	mean.EXT	-20.453279304725918	-0.8667776527718283	-0.7899038600276745	-0.28936921642465147
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	mean.EXT	31.661558254304502	0.9951212196963584	0.9068647422091807	0.4479614063628801
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	mean.EXT	-30.623228475880566	-0.903984852650499	-0.8238111841389941	-0.4331289649002182
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	mean.EXT	37.593902921103435	1.135640086789505	1.0349211072627122	0.5320856000972132
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	mean.EXT	38.84042308632162	-0.24132231034350302	-0.21991963433938258	0.5495071292305708
20210222	thia	1	a	4	tbz325	DMSO	CB4856	A	3	mean.EXT	-69.03653669781909	-0.06708537089208577	-0.0611356248624875	-0.9767587501911226
20210222	thia	1	a	4	tbz325	DMSO	ECA238	A	4	mean.EXT	-95.85408826424036	-1.59206787159827	-1.45086868954219	-1.355741510534869
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	mean.EXT	-24.386476696209577	0.4818445234475675	0.439110131401395	-0.345154189347965
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	mean.EXT	123.44861894451743	0.6511611403225934	0.593410197639509	1.7465282510676328
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	mean.EXT	104.78464380333514	1.766454812762559	1.6097893972041752	1.4825384153982395
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	mean.EXT	-9.646639810632152	-0.6827148202940444	-0.6221654078457489	-0.13644019013981995
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	mean.EXT	0.6885689955604306	0.7463468340996995	0.6801539510040651	0.009745666683767943
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	mean.EXT	70.21627166217014	0.0896435650130944	0.08169315141437554	0.9934068375259565
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	mean.EXT	94.5992021337961	1.6590144160541367	1.511877800370208	1.3384303857786453
20210222	thia	1	a	4	tbz325	DMSO	ECA238	C	4	mean.EXT	-37.151713004365135	-0.9728501007568113	-0.88656883037847245	-0.5254665754959382
20210222	thia	1	a	4	tbz325	DMSO	ECA239	C	5	mean.EXT	-12.385982136367836	0.6084308746376785	0.5544696438578258	-0.17530509539415878
20210222	thia	1	a	4	tbz325	DMSO	N2	D	1	mean.EXT	34.87852237442088	-0.2831141342051049	-0.25800497592647825	0.493454890004067
20210222	thia	1	a	4	tbz325	DMSO	CB4856	D	3	mean.EXT	27.268240418487032	0.9487786234240675	0.864632232450622	0.385802847377099
20210222	thia	1	a	4	tbz325	DMSO	ECA238	D	4	mean.EXT	-104.68695058308093	-1.6852406825962691	-1.5357780810356074	-1.4806717907069553
20210222	thia	1	a	4	tbz325	DMSO	ECA239	D	5	mean.EXT	-65.89382527362272	0.044007251176009544	0.040104284486310975	-0.932628773261397
20210222	thia	1	a	4	tbz325	DMSO	N2	E	1	mean.EXT	125.9024151483136	0.6770448325699235	0.6169982866408259	1.7812441063678741
20210222	thia	1	a	4	tbz325	DMSO	CB4856	E	3	mean.EXT	-20.209696734080694	0.44796102826520434	0.4082317353673161	-0.2859355215069182
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	mean.EXT	-122.27796757458519	-1.870798256375723	-1.7048787071500935	-1.7294757006889954
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	mean.EXT	17.854851196965555	0.9274241235846987	0.8451716455306244	0.2527087765726709
20210222	thia	1	a	4	tbz325	DMSO	N2	F	1	mean.EXT	80.89996064917035	0.202339687607909	0.18439434815511532	1.1445576952751404
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	mean.EXT	-28.637017797475437	0.35906603994592495	0.3272207699992481	-0.4051689011500889
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	mean.EXT	-71.63955179007625	-1.3366425803538802	-1.2180968560074503	-1.0132558341192064
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	mean.EXT	-36.25477646260891	0.3566526195000062	0.3250213938155121	-0.5131322632550858
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	mean.EXT	86.95078344668197	0.2661663554019267	0.24256028160064513	1.2301636181960582
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	mean.EXT	119.99060125014364	1.9268537579847773	1.7559626927087728	1.6976788714760895
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	mean.EXT	-21.76493699403254	-0.810543803960888	-0.7386573447328605	-0.3078390196111642
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	mean.EXT	37.64411669561785	1.1361697631677214	1.035403807081265	0.5327963011489694
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	mean.EXT	-36.23791198303319	-1.0333484658207626	-0.9416399006544358	-0.51268728301055
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	mean.EXT	-69.43902921535505	-0.07133571147040367	-0.06500474378577646	-0.9824533882363436
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	mean.EXT	-39.865838932864946	-1.001545530983531	-0.9126594420858307	-0.563854642741881
20210222	thia	1	a	2	tbz325	DMSO	ECA239	A	5	mean.EXT	44.75952903865151	1.2113055990502792	1.1038035296698363	0.6335043456004252
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	mean.EXT	116.31730767768887	0.5759747829763724	0.5248576403416333	1.6456357769260568
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	mean.EXT	-76.12461523427442	-0.1418627575853009	-0.12927259039677813	-1.0770439479093812
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	mean.EXT	-22.13980865532089	-0.8145515185991857	-0.7422609472231004	-0.31314113120113374
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	mean.EXT	-43.136737199853776	0.28407737929695087	0.2588658173570584	-0.6105361485714693
20210222	thia	1	a	2	tbz325	DMSO	N2	C	1	mean.EXT	22.511065536499714	-0.4135984790585133	-0.3768920587907825	0.31848239581199517
20210222	thia	1	a	2	tbz325	DMSO	CB4856	C	3	mean.EXT	-75.8682448581435	-0.13915827584073703	-0.1268081284988741	-1.0734167090565438
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	mean.EXT	-81.26391195517742	-1.438258752060962	-1.3106148343969846	-1.149380905302359
20210222	thia	1	a	2	tbz325	DMSO	ECA239	C	5	mean.EXT	-50.4221293567166	0.2072229065314914	0.1888320964067541	-0.7136500036522583
20210222	thia	1	a	2	tbz325	DMSO	N2	D	1	mean.EXT	59.847956498015506	-0.01972715301799608	-0.017976389400554973	0.8467178303503665
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	mean.EXT	-22.96197599091822	-0.8232246601050679	-0.7501643567466961	-0.3247697054816841
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	mean.EXT	19.542069079256052	0.9452835994194481	0.8613906964487534	0.2765888281139367
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	mean.EXT	-18.44142437972743	-0.8456111906844213	-0.7705641068097074	-0.26090586467878357
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	mean.EXT	13.20122465353733	0.8004462054871562	0.7294074654821077	0.1867766303228894
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	mean.EXT	-110.63967537529952	-1.7481471919865526	-1.5930010085069148	-1.56486596800019
20210222	thia	1	a	2	tbz325	DMSO	CB4856	F	3	mean.EXT	39.14412994079134	1.0741210146019922	0.9787939295746719	0.5538280636185768
20210222	thia	1	a	2	tbz325	DMSO	ECA238	F	4	mean.EXT	-41.88812783871383	-1.0228788983976718	-0.9320994960820597	-0.5924575022088183
20210222	thia	1	a	2	tbz325	DMSO	ECA239	F	5	mean.EXT	83.1410426862942	1.6161967746819395	1.4727610488498044	1.1767374002982751
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	mean.EXT	25.068346899948338	-0.3866214122556453	-0.3523091776578202	0.3546623400299141
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	mean.EXT	59.40197243922045	1.287823416759697	1.1735304733383123	0.8404447722020951
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	mean.EXT	-74.69488160331063	-1.3689612656109778	-1.247467425352799	-1.0564698224966007
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	mean.EXT	12.023513621286824	0.8659694591180542	0.7891156008114112	0.1701748944206607
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	mean.EXT	121.89465190031434	0.634810853901886	0.5784720732398264	1.724543012454728
20210222	thia	1	a	4	tbz325	DMSO	CB4856	A	3	mean.EXT	-48.75208036173956	0.14689338492394433	0.13385675496862792	-0.6897654975333413
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	mean.EXT	120.82343801916998	2.0137128676378544	1.8349980160109616	1.710075478440156
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	mean.EXT	98.91227375140967	0.3923669994737294	0.3575448501886176	1.399392572887465
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	mean.EXT	-42.51550965059255	0.21268371488143362	0.19380826388772895	-0.6015278004431432
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	mean.EXT	-46.87497429055934	-1.075485737750562	-0.9800375350113125	-0.6629904848270748
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	mean.EXT	4.519675050996952	0.7868105690240607	0.7169819770925053	0.06396925631267862
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	mean.EXT	114.79778735790207	0.5599451814780358	0.5102506487394007	1.6241378842054284
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	mean.EXT	69.68454331550913	1.396295486121977	1.2723757631863502	0.9859270278059253
20210222	thia	1	a	4	tbz325	DMSO	ECA238	C	4	mean.EXT	-54.279697509905574	-1.1535990481591079	-1.0512183731175264	-0.767721444395695
20210222	thia	1	a	4	tbz325	DMSO	ECA239	C	5	mean.EXT	-0.8782887770064605	0.7298668033247182	0.6650919093664852	-0.012430867099725983
20210222	thia	1	a	4	tbz325	DMSO	N2	D	1	mean.EXT	-11.04915945581012	-0.7676293043236317	-0.6995030290083337	-0.1563214664134575
20210222	thia	1	a	4	tbz325	DMSO	CB4856	D	3	mean.EXT	-90.72176614537875	-0.29584984750385573	-0.26959349166971275	-1.283570746069751
20210222	thia	1	a	4	tbz325	DMSO	ECA238	D	4	mean.EXT	-74.43229723757717	-1.3661912317472704	-1.2449432290158366	-1.0527558804927817
20210222	thia	1	a	4	tbz325	DMSO	ECA239	D	5	mean.EXT	-36.913586818362326	0.3497261365926247	0.31868831803584485	-0.5224567407967495
20210222	thia	1	a	4	tbz325	DMSO	N2	E	1	mean.EXT	79.55630289299985	0.1881785490571825	0.17147790517960393	1.1255478736102045
20210222	thia	1	a	4	tbz325	DMSO	CB4856	E	3	mean.EXT	-112.15489704396794	-0.5219505074899432	-0.4756279612115013	-1.5868159427519593
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	mean.EXT	-29.35751809328478	-0.8906919982721238	-0.8116440412000769	-0.4152270043571305
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	mean.EXT	-105.87498823749513	-0.37775593068937846	-0.3442304980473729	-1.4985024771133788
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	mean.EXT	33.28265623821448	1.012287627827363	0.922448189385913	0.47089740107582573
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	mean.EXT	-5.05884659570021	-0.634362407957783	-0.5780634263910406	-0.07155133859613608
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	mean.EXT	-15.005556745730821	0.580836564735584	0.5292879441976625	-0.2123812651908281
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	mean.EXT	77.76935102134213	0.16932778014913746	0.15430012174163035	1.1002664087073766
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	mean.EXT	-53.35077508071731	0.09838120460110374	0.08964997848355667	-0.7548298174003765
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	mean.EXT	-13.976343732011784	-0.7284341512548301	-0.6637864036272462	-0.19767867710302903
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	mean.EXT	0.31702589442498663	0.7424763206827022	0.6765823456181533	0.004487028485320664
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	q10.EXT	21.68713703853001	1.2895668045187714	1.1083373378856178	1.2489682503351152
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	q10.EXT	6.446666741681131	-0.1570378812565382	-0.13496853877531267	0.37238561768680173
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	q10.EXT	-9.50873241782228	-0.36139095954446054	-0.3106028261846641	-0.547660800521317
20210222	thia	1	a	2	tbz325	DMSO	ECA239	A	5	q10.EXT	24.276879370105796	1.1336131395094948	0.9743006448626931	1.3983650864894475
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	q10.EXT	32.987137038529994	1.8972483267960465	1.630618245181846	1.899738391350637
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	q10.EXT	-0.6533332583188916	-0.5388554748997867	-0.4631273389348904	-0.03773917881955845
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	q10.EXT	-10.708732417822269	-0.4259235105827601	-0.3660662853665639	-0.6167754765630776
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	q10.EXT	42.876879370105826	2.133867680603149	1.8339842621821487	2.469737984635969
20210222	thia	1	a	2	tbz325	DMSO	CB4856	C	3	q10.EXT	-22.053333258318855	-1.6896859684161383	-1.4522256943454437	-1.2738899739232294
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	q10.EXT	-20.70873241782227	-0.9636947692352618	-0.8282617785490662	-1.1927311102444216
20210222	thia	1	a	2	tbz325	DMSO	ECA239	C	5	q10.EXT	-25.223120629894204	-1.5283545908203884	-1.3135670463906937	-1.4528692392230662
20210222	thia	1	a	2	tbz325	DMSO	N2	D	1	q10.EXT	23.68713703853001	1.397121056249221	1.2007764365221196	1.3641488062670748
20210222	thia	1	a	2	tbz325	DMSO	CB4856	D	3	q10.EXT	1.7466667416811434	-0.4097903728231845	-0.3522004205710883	0.10089455521076207
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	q10.EXT	-2.7087324178222696	0.00429349633924121	0.003690109179438042	-0.15601096961800265
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	q10.EXT	-6.5231206298942155	-0.5227223371402111	-0.4492614741394148	-0.3757362717316728
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	q10.EXT	-8.212862961469995	-0.3183692588522598	-0.2736271867300634	-0.47298106084751423
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	q10.EXT	-4.653333258318863	-0.7539639783607859	-0.64800553620789	-0.26879540220342096
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	q10.EXT	23.29126758217773	1.4024987688357455	1.2053983914539443	1.341473677953491
