Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class,dose.rank
p009,F10,cypassay1,3,DMSO,PHX2701,894.26786510969,787.349061674335,847.006655756771,868.641664718408,883.808548612806,45.6396031987466,923.230108406761,945.937221100044,982.151396508923,0.0510357186916792,25,20220920,p009_F10,m2x,20220920-cypassay1-p009-m2x_F10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,F,10,,,,0,DMSO,Both,1
p009,F11,cypassay1,3,DMSO,PHX2701,889.627804183203,807.545135407662,858.193691848288,866.894665195082,883.23842577273,43.2225085247151,911.572138740122,935.354234920383,993.356630618053,0.0485849344202985,22,20220920,p009_F11,m2x,20220920-cypassay1-p009-m2x_F11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,F,11,,,,0,DMSO,Both,1
p009,F12,cypassay1,3,DMSO,PHX2701,903.766001029696,814.988517412908,838.597467412619,868.722953691148,895.421693173926,53.1056854401635,939.977089856496,973.816256265194,1008.22675935572,0.0587604373030829,22,20220920,p009_F12,m2x,20220920-cypassay1-p009-m2x_F12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,F,12,,,,0,DMSO,Both,1
p009,G01,cypassay1,3,DMSO,PHX2701,908.259262938563,831.109348612806,867.064243476561,879.011082851251,910.377520385175,41.436503524391,929.133639436257,954.201207783707,994.099019875136,0.0456218892723738,16,20220920,p009_G01,m2x,20220920-cypassay1-p009-m2x_G01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,1,,,,0,DMSO,Both,1
p009,G02,cypassay1,3,DMSO,PHX2701,894.787451786631,823.077331199898,856.355559658356,870.447033745029,887.600009074528,38.1438388633348,922.860637690718,942.807580562341,958.58718330378,0.0426289380647578,16,20220920,p009_G02,m2x,20220920-cypassay1-p009-m2x_G02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,2,,,,0,DMSO,Both,1
p009,G03,cypassay1,3,DMSO,PHX2701,927.335899038839,806.53681206968,874.129666635791,890.452744986887,913.588967189406,58.6198257176462,951.371994619772,1005.76927012206,1040.93331949549,0.0632131526218323,21,20220920,p009_G03,m2x,20220920-cypassay1-p009-m2x_G03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,3,,,,0,DMSO,Both,1
p009,G04,cypassay1,3,DMSO,PHX2701,888.381282416201,832.707719875136,867.373823070903,878.916224120652,886.639472779981,23.3676063774811,898.208802607689,915.293823734286,933.093565309026,0.0263035780244338,16,20220920,p009_G04,m2x,20220920-cypassay1-p009-m2x_G04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,4,,,,0,DMSO,Both,1
p009,G05,cypassay1,3,DMSO,PHX2701,916.959889939183,874.355439615429,891.252020414598,894.548569436213,915.222486292143,24.8574628986071,933.499039581718,940.125323099626,978.349383303781,0.0271085607684059,18,20220920,p009_G05,m2x,20220920-cypassay1-p009-m2x_G05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,5,,,,0,DMSO,Both,1
p009,G06,cypassay1,3,DMSO,PHX2701,923.99848161801,858.292412614525,898.067961260586,907.928544662253,920.261561750527,31.2531179812212,940.082280763513,959.674603361965,988.133525828439,0.033823776340513,18,20220920,p009_G06,m2x,20220920-cypassay1-p009-m2x_G06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,6,,,,0,DMSO,Both,1
p009,G07,cypassay1,3,DMSO,PHX2701,933.165104640961,819.509394046696,878.046479611782,900.192035556787,926.780402462227,51.1306479480653,969.467517298965,999.127072618225,1027.61776472718,0.0547927132013129,22,20220920,p009_G07,m2x,20220920-cypassay1-p009-m2x_G07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,7,,,,0,DMSO,Both,1
p009,G08,cypassay1,3,DMSO,PHX2701,901.91796658899,817.560218018176,855.745018481312,876.633015844004,896.852979689572,40.3258204808172,921.042389469968,959.725149266322,969.91290071669,0.0447111843589584,22,20220920,p009_G08,m2x,20220920-cypassay1-p009-m2x_G08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,8,,,,0,DMSO,Both,1
p009,G09,cypassay1,3,DMSO,PHX2701,884.02343651514,753.086285358049,793.958766863744,844.800779454359,894.244205448609,69.2551671274753,911.181370020598,976.118407688442,1009.93039116569,0.078340872274249,22,20220920,p009_G09,m2x,20220920-cypassay1-p009-m2x_G09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,9,,,,0,DMSO,Both,1
p009,G10,cypassay1,3,DMSO,PHX2701,885.637047825547,822.124391719312,857.25280096127,862.870086895989,883.788468062175,34.1353182146013,901.683941103754,925.080368558869,968.074570671713,0.0385432365305989,20,20220920,p009_G10,m2x,20220920-cypassay1-p009-m2x_G10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,10,,,,0,DMSO,Both,1
p009,G11,cypassay1,3,DMSO,PHX2701,906.337377219367,740.943253282225,790.483919562413,852.148733571882,900.556158124608,85.2944562815811,988.98534901548,1007.41895323123,1056.13084556873,0.0941089470934803,30,20220920,p009_G11,m2x,20220920-cypassay1-p009-m2x_G11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,11,,,,0,DMSO,Both,1
p009,G12,cypassay1,3,DMSO,PHX2701,892.433638698539,821.302688084621,844.539379450712,846.552290925062,896.135684243971,43.4835866191681,910.036446582578,949.796231403761,981.951598827538,0.048724728353563,20,20220920,p009_G12,m2x,20220920-cypassay1-p009-m2x_G12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,G,12,,,,0,DMSO,Both,1
p009,H01,cypassay1,3,DMSO,PHX2701,921.712086050618,836.566529454359,855.342282981641,873.845655727609,916.265436446778,58.5313765600131,947.9654166856,994.038492807088,1058.14057256086,0.0635028849527299,22,20220920,p009_H01,m2x,20220920-cypassay1-p009-m2x_H01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,1,,,,0,DMSO,Both,1
p009,H02,cypassay1,3,DMSO,PHX2701,906.151557599516,791.915982140088,843.66613472074,865.410643823194,898.581719875136,58.0071186198242,953.58151929329,988.090440802581,1018.71313003621,0.0640148087075971,25,20220920,p009_H02,m2x,20220920-cypassay1-p009-m2x_H02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,2,,,,0,DMSO,Both,1
p009,H03,cypassay1,3,DMSO,PHX2701,901.900567538423,818.984445568733,850.4690715654,878.963233449242,908.305620747905,42.3718655140786,921.688534792107,957.586386021612,980.649982721935,0.0469806395950333,18,20220920,p009_H03,m2x,20220920-cypassay1-p009-m2x_H03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,3,,,,0,DMSO,Both,1
p009,H04,cypassay1,3,DMSO,PHX2701,887.814349277601,834.306091137465,849.679581681769,872.797229454359,882.639378523898,30.4549533705777,901.54413311803,932.384515604913,945.606298254462,0.034303290316673,18,20220920,p009_H04,m2x,20220920-cypassay1-p009-m2x_H04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,4,,,,0,DMSO,Both,1
p009,H05,cypassay1,3,DMSO,PHX2701,949.347881998531,890.089853430647,903.800119499059,915.809244405041,935.137570671712,43.0255564010659,985.361638340316,1007.90928149607,1012.02563659478,0.0453211696332962,13,20220920,p009_H05,m2x,20220920-cypassay1-p009-m2x_H05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,5,,,,0,DMSO,Both,1
p009,H06,cypassay1,3,DMSO,PHX2701,893.975343010148,814.768948492614,853.415967366176,876.559081558242,887.661475461324,39.8185841694188,905.650771285751,952.159620430014,986.609594037925,0.0445410317865633,25,20220920,p009_H06,m2x,20220920-cypassay1-p009-m2x_H06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,6,,,,0,DMSO,Both,1
p009,H07,cypassay1,3,DMSO,PHX2701,890.037854926863,813.276553402418,823.609741065797,854.553078514168,889.233871425403,49.3223617984884,916.040184490895,935.048444870517,1010.71813775847,0.0554160269986959,29,20220920,p009_H07,m2x,20220920-cypassay1-p009-m2x_H07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,7,,,,0,DMSO,Both,1
p009,H08,cypassay1,3,DMSO,PHX2701,905.244160508783,795.839891165696,856.037227550197,871.44894018113,894.962362618912,51.6169581389067,936.107030961666,982.153060036206,1002.04764039636,0.0570199294187061,30,20220920,p009_H08,m2x,20220920-cypassay1-p009-m2x_H08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,8,,,,0,DMSO,Both,1
p009,H09,cypassay1,3,DMSO,PHX2701,884.432826750658,802.313011921258,843.358207745687,853.07605747828,885.286436571356,41.8688769245997,907.292439615428,946.082753430649,965.17458330378,0.0473398042883855,31,20220920,p009_H09,m2x,20220920-cypassay1-p009-m2x_H09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,9,,,,0,DMSO,Both,1
p009,H10,cypassay1,3,DMSO,PHX2701,900.416805374529,827.475596388732,854.903660943101,867.757116774629,901.95747847017,44.1106142757285,927.453979201187,962.865143388754,986.010206088148,0.0489891059478623,24,20220920,p009_H10,m2x,20220920-cypassay1-p009-m2x_H10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,10,,,,0,DMSO,Both,1
p009,H11,cypassay1,3,DMSO,PHX2701,909.262694036942,765.51679528107,835.635904884002,875.998464410996,907.26819296454,65.7268707823805,950.768446578191,969.890758435306,1059.07099403793,0.0722858984685345,20,20220920,p009_H11,m2x,20220920-cypassay1-p009-m2x_H11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,11,,,,0,DMSO,Both,1
p009,H12,cypassay1,3,DMSO,PHX2701,884.902908649793,778.528908467183,843.440568112851,864.769524241921,894.208714360064,41.2470863726403,910.599229977506,928.685644291092,933.623680893206,0.0466119909534213,15,20220920,p009_H12,m2x,20220920-cypassay1-p009-m2x_H12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,9,H,12,,,,0,DMSO,Both,1
p010,A01,cypassay1,1,Thiabendazole,PHX2702,738.077110749254,588.06601130722,685.474909106729,699.512161096874,720.641597672615,63.1867117090509,785.783403346707,812.761586088146,853.753892883003,0.0856099055082568,19,20220920,p010_A01,m2x,20220920-cypassay1-p010-m2x_A01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,1,,,,32.5,DMSO,Anthelmintic,1
p010,A02,cypassay1,1,Thiabendazole,PHX2702,733.289009158537,699.283446751884,704.88364346485,717.785927676957,731.621577278669,25.0970819783615,744.308734014944,759.064176701209,795.968706669992,0.0342253622581373,16,20220920,p010_A02,m2x,20220920-cypassay1-p010-m2x_A02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,2,,,,32.5,DMSO,Anthelmintic,1
p010,A03,cypassay1,1,Thiabendazole,PHX2702,757.760057278759,687.333403044073,696.902861011859,713.797099704691,748.218374306403,58.0246998501785,803.402203055784,825.654116714693,874.926426830976,0.0765739752218595,15,20220920,p010_A03,m2x,20220920-cypassay1-p010-m2x_A03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,3,,,,32.5,DMSO,Anthelmintic,1
p010,A04,cypassay1,1,Thiabendazole,PHX2702,720.850157523109,623.988195783463,650.461113252876,668.313592301157,719.66513236359,62.1036535052151,762.988409602644,796.068991199897,836.6634869297,0.0861533466519693,17,20220920,p010_A04,m2x,20220920-cypassay1-p010-m2x_A04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,4,,,,32.5,DMSO,Anthelmintic,1
p010,A05,cypassay1,1,Thiabendazole,PHX2702,673.227076360798,628.789192301157,643.916026814163,657.157802426323,668.593205725416,27.2359818164796,684.881461705537,706.394467583214,731.22492582844,0.0404558621790833,18,20220920,p010_A05,m2x,20220920-cypassay1-p010-m2x_A05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,5,,,,32.5,DMSO,Anthelmintic,1
p010,A06,cypassay1,1,Thiabendazole,PHX2702,691.602655745356,641.067849194651,653.014789006746,666.213657487051,678.753919149675,35.8243949492725,715.132832765767,738.550981844365,761.624114392256,0.0517990997455956,15,20220920,p010_A06,m2x,20220920-cypassay1-p010-m2x_A06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,6,,,,32.5,DMSO,Anthelmintic,1
p010,A07,cypassay1,1,Thiabendazole,PHX2702,728.530864361367,680.371672449443,695.424854830064,708.718213675238,725.710708077619,31.933340635004,741.638662607152,771.903238008239,792.909082721934,0.0438325158166042,12,20220920,p010_A07,m2x,20220920-cypassay1-p010-m2x_A07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,7,,,,32.5,DMSO,Anthelmintic,1
p010,A08,cypassay1,1,Thiabendazole,PHX2702,651.253393520976,619.392879677861,620.776785652244,631.802144355184,653.520340488197,21.4919840174468,669.902007492906,677.502445309025,682.247416831062,0.033000955129387,20,20220920,p010_A08,m2x,20220920-cypassay1-p010-m2x_A08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,8,,,,32.5,DMSO,Anthelmintic,1
p010,A09,cypassay1,1,Thiabendazole,PHX2702,679.645529152813,584.663593464849,638.559807092385,653.45799881797,672.152321329751,46.1586767777809,706.108468124072,733.115866725967,783.181736571355,0.0679158102243655,24,20220920,p010_A09,m2x,20220920-cypassay1-p010-m2x_A09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,9,,,,32.5,DMSO,Anthelmintic,1
p010,A10,cypassay1,1,Thiabendazole,PHX2702,743.876706739542,707.929067045792,718.437955729802,721.554879964398,730.054545568733,29.4011964945669,764.638395568733,771.137155729802,801.385726410286,0.039524287060196,11,20220920,p010_A10,m2x,20220920-cypassay1-p010-m2x_A10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,10,,,,32.5,DMSO,Anthelmintic,1
p010,A11,cypassay1,1,Thiabendazole,PHX2702,699.316066169623,626.859787511545,648.773705438879,657.145074015479,670.556888885583,57.4960498270786,763.817026821409,779.169173142711,790.508389862352,0.082217544553213,16,20220920,p010_A11,m2x,20220920-cypassay1-p010-m2x_A11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,11,,,,32.5,DMSO,Anthelmintic,1
p010,A12,cypassay1,1,Thiabendazole,PHX2702,682.649949982823,552.737337144429,610.143499601944,656.754992038898,684.165562618911,64.7151399851346,719.687288682296,748.35804534284,811.92889346485,0.0947998897337692,18,20220920,p010_A12,m2x,20220920-cypassay1-p010-m2x_A12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,A,12,,,,32.5,DMSO,Anthelmintic,1
p010,B01,cypassay1,1,Thiabendazole,PHX2702,808.228116269837,767.375303625919,784.860430036205,803.815833026973,808.84376939254,19.0751909553913,818.423487525661,830.361076625017,833.523540779121,0.023601246444417,11,20220920,p010_B01,m2x,20220920-cypassay1-p010-m2x_B01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,1,,,,32.5,DMSO,Anthelmintic,1
p010,B02,cypassay1,1,Thiabendazole,PHX2702,758.23868535566,704.940425274823,709.225105824792,718.590996038828,752.585497090769,45.920212762383,798.336142737542,817.76696468248,848.958779096015,0.0605616854550802,20,20220920,p010_B02,m2x,20220920-cypassay1-p010-m2x_B02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,2,,,,32.5,DMSO,Anthelmintic,1
p010,B03,cypassay1,1,Thiabendazole,PHX2702,740.235388158683,702.143599441575,705.154838979645,711.422564727179,733.947633518511,31.7865834762401,764.955228728899,773.069315722785,804.442214392258,0.0429411832840205,13,20220920,p010_B03,m2x,20220920-cypassay1-p010-m2x_B03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,3,,,,32.5,DMSO,Anthelmintic,1
p010,B04,cypassay1,1,Thiabendazole,PHX2702,720.334853422795,574.428941934041,644.985115762416,687.097759009088,700.211447887345,68.93007024006,765.85725456611,807.921807599191,832.721219181868,0.0956917049237961,19,20220920,p010_B04,m2x,20220920-cypassay1-p010-m2x_B04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,4,,,,32.5,DMSO,Anthelmintic,1
p010,B05,cypassay1,1,Thiabendazole,PHX2702,727.622676210017,678.025715695599,679.418732968857,685.577818090406,718.437955729802,48.5967474890036,766.915149998102,796.170924692977,802.313011921258,0.0667883905737111,11,20220920,p010_B05,m2x,20220920-cypassay1-p010-m2x_B05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,5,,,,32.5,DMSO,Anthelmintic,1
p010,B06,cypassay1,1,Thiabendazole,PHX2702,706.594473442167,482.867408988605,533.73288485514,684.677530729802,738.342636013354,108.061347639978,781.593405584341,807.233247142628,819.686673724556,0.152932625008456,14,20220920,p010_B06,m2x,20220920-cypassay1-p010-m2x_B06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,6,,,,32.5,DMSO,Anthelmintic,1
p010,B07,cypassay1,1,Thiabendazole,PHX2702,696.042091529217,614.06968144682,619.910359423321,641.158923939287,704.875325828439,61.876559255452,763.696194066156,768.913551459605,772.541612041451,0.0888977261698471,13,20220920,p010_B07,m2x,20220920-cypassay1-p010-m2x_B07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,7,,,,32.5,DMSO,Anthelmintic,1
p010,B08,cypassay1,1,Thiabendazole,PHX2702,696.519913025245,622.860723389633,634.739870797229,664.555899015479,700.836100605267,44.8112548960164,730.652464109429,750.014777412031,754.531537153201,0.0643359278866622,12,20220920,p010_B08,m2x,20220920-cypassay1-p010-m2x_B08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,8,,,,32.5,DMSO,Anthelmintic,1
p010,B09,cypassay1,1,Thiabendazole,PHX2702,702.017556970298,648.454434825816,658.154826801462,666.858934612934,686.574928245707,43.8240733188902,745.64447638243,762.68694928023,763.750570098638,0.0624258936030347,14,20220920,p010_B09,m2x,20220920-cypassay1-p010-m2x_B09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,9,,,,32.5,DMSO,Anthelmintic,1
p010,B10,cypassay1,1,Thiabendazole,PHX2702,720.39579033971,657.884017994754,669.449187730662,682.062155677754,711.840670110348,50.1691409322501,748.466649451865,791.0633045104,818.790530618052,0.0696410800909765,16,20220920,p010_B10,m2x,20220920-cypassay1-p010-m2x_B10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,10,,,,32.5,DMSO,Anthelmintic,1
p010,B11,cypassay1,1,Thiabendazole,PHX2702,705.103851327678,581.073138308122,634.394390361638,675.694296475212,720.246777582699,56.6707051224092,747.100687684469,765.543360224105,774.002864727179,0.0803721395305115,16,20220920,p010_B11,m2x,20220920-cypassay1-p010-m2x_B11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,11,,,,32.5,DMSO,Anthelmintic,1
p010,B12,cypassay1,1,Thiabendazole,PHX2702,700.259175953839,538.836393958696,557.10281592803,637.159859817376,718.381159355721,87.5361161022238,738.431095815656,819.099046141808,829.855510184492,0.125005311044998,21,20220920,p010_B12,m2x,20220920-cypassay1-p010-m2x_B12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,B,12,,,,32.5,DMSO,Anthelmintic,1
p010,C01,cypassay1,1,Thiabendazole,PHX2702,770.826638422085,696.278198836308,711.236967412908,726.307144514599,758.773304275186,52.7574271427213,822.387113231448,835.937263908686,845.237088093391,0.0684426620889984,16,20220920,p010_C01,m2x,20220920-cypassay1-p010-m2x_C01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,10,C,1,,,,32.5,DMSO,Anthelmintic,1
